Controller,Run,Scene,Solved,IsStable,ConstraintsOK,JointsOK,JointsVelOK,ControlEffort,FinalError,RMSE,SimTime
FBL-QP,1,5,1,1,1,1,1,262.688831923456,0.0306481910902808,0.614325551780524,15.42
FBL-QP,2,5,1,1,1,1,1,274.09116386774,0.0302001219343209,0.616512172698585,15.38
FBL-QP,3,5,1,1,1,1,1,256.55132078749,0.0304032534757616,0.612411363481963,15.3
FBL-QP,4,5,1,1,1,1,1,256.302194765037,0.0307722233558757,0.611762409620978,15.32
FBL-QP,5,5,1,1,1,1,1,261.302157619954,0.0302312548470765,0.61309253329579,15.3
FBL-QP,1,60,1,1,1,1,1,407.440325666449,0.0716972667534244,0.614485932775848,18.58
FBL-QP,2,60,1,1,1,1,1,442.806273229093,0.0728861656861297,0.61825988884388,18.32
FBL-QP,3,60,1,1,1,1,1,398.923772342212,0.0727245926761462,0.616125670368024,18.44
FBL-QP,4,60,1,1,1,1,1,450.874370889506,0.0720083163174805,0.615679953940537,18.42
FBL-QP,5,60,1,1,1,1,1,382.962930551226,0.0727257752403441,0.615207588282926,18.38
FBL-QP,1,61,1,1,1,1,1,190.523479698078,0.032259360626006,0.603817217768248,16.9
FBL-QP,2,61,1,1,1,1,1,220.954765253189,0.031013575659119,0.604078446446403,16.92
FBL-QP,3,61,1,1,1,1,1,330.167717001759,0.0316302814824837,0.606460280529011,16.9
FBL-QP,4,61,1,1,1,1,1,213.881786628663,0.0311873521188723,0.603664173793103,16.9
FBL-QP,5,61,1,1,1,1,1,236.908044301269,0.0305750037503636,0.60744188515684,17.04
FBL-QP,1,62,1,1,1,1,1,182.50553174315,0.0320062860076331,0.683205649061863,17.74
FBL-QP,2,62,1,1,1,1,1,209.116229770419,0.0316196103632169,0.682576963114874,17.84
FBL-QP,3,62,1,1,1,1,1,194.599337539118,0.0323662104204504,0.682916856605858,17.92
FBL-QP,4,62,1,1,1,1,1,507.30069747664,0.0323028559335692,0.69268008359281,18.3
FBL-QP,5,62,1,1,1,1,1,192.5259409346,0.0322329124164838,0.684013074062354,17.88
FBL-QP,1,63,1,1,1,1,1,568.173864589698,0.0301504010437235,0.726289814640222,16.86
FBL-QP,2,63,1,1,1,1,1,413.810927091272,0.0294018721908584,0.721611057953033,16.64
FBL-QP,3,63,1,1,1,1,1,554.263439006865,0.030738836563469,0.722980910624974,16.66
FBL-QP,4,63,1,1,1,1,1,683.932188759803,0.0301117383374183,0.72911612204626,16.92
FBL-QP,5,63,1,1,1,1,1,631.209405450054,0.0305004750566086,0.722142355182271,16.66
FBL-QP,1,64,1,1,1,1,1,674.500547417635,0.0896034718018011,0.701786175067669,17.12
FBL-QP,2,64,1,1,1,1,1,557.161895083091,0.0872544037723902,0.70176683287369,16.96
FBL-QP,3,64,1,1,1,1,1,546.516158351185,0.0846291308436857,0.700925576023682,16.92
FBL-QP,4,64,1,1,1,1,1,504.213225596396,0.0796464868565734,0.696551629209627,17.16
FBL-QP,5,64,1,1,1,1,1,484.835401503453,0.0867152619694049,0.699681927381713,16.94
FBL-QP,1,65,1,1,1,1,1,385.167155490122,0.0548650018888101,0.56953559216947,14.98
FBL-QP,2,65,1,1,1,1,1,360.716606684017,0.0546290343706277,0.573082758164611,15.12
FBL-QP,3,65,1,1,1,1,1,359.815331373188,0.0534725816372294,0.565898777157774,14.84
FBL-QP,4,65,1,1,1,1,1,372.441458297145,0.0540249847107004,0.566873556208019,14.8
FBL-QP,5,65,1,1,1,1,1,568.193167239688,0.0514296661904254,0.58768837761925,15.52
FBL-QP,1,66,1,1,1,1,1,172.95928943554,0.0468022157370354,0.537136229916576,13.72
FBL-QP,2,66,1,1,1,1,1,172.970722508072,0.0457951333237766,0.535510414613053,13.68
FBL-QP,3,66,1,1,1,1,1,184.247950899258,0.0470700537336883,0.535499990017597,13.68
FBL-QP,4,66,1,1,1,1,1,178.80776740372,0.0470674770508413,0.538340929382817,13.7
FBL-QP,5,66,1,1,1,1,1,1262.8709801029,0.0522867218550123,0.612797120175141,15.38
FBL-QP,1,67,1,1,1,1,1,442.07500244268,0.0370697665289308,0.691068341457835,16.8
FBL-QP,2,67,1,1,1,1,1,679.621251132933,0.0349290880268461,0.685700276533978,17.28
FBL-QP,3,67,1,1,1,1,1,308.278088832505,0.0367933354439779,0.684509301636762,16.78
FBL-QP,4,67,1,1,1,1,1,252.129442445398,0.0374052419483082,0.684872356344191,16.66
FBL-QP,5,67,1,1,1,1,1,441.753351052099,0.0369568368160622,0.686078296123319,16.8
FBL-QP,1,68,1,1,1,1,1,660.536528056706,0.0709650577633162,0.678641113251314,19.3
FBL-QP,2,68,1,1,1,1,1,812.62561096454,0.0788827080928717,0.689453941730229,19.32
FBL-QP,3,68,1,1,1,1,1,699.671170725485,0.0727659865841504,0.679538498674448,19.28
FBL-QP,4,68,1,1,1,1,1,626.614451864314,0.0723948071730756,0.677908138947201,19.16
FBL-QP,5,68,1,1,1,1,1,494.105987647199,0.0675701147803942,0.676996037333245,19.12
FBL-QP,1,69,1,1,1,1,1,628.054120670736,0.0406334424252148,0.740834057203625,16.32
FBL-QP,2,69,1,1,1,1,1,518.095558363749,0.0382623306303647,0.738775111837579,16.38
FBL-QP,3,69,1,1,1,1,1,512.425355577912,0.03670863690862,0.739302310054544,16.34
FBL-QP,4,69,1,1,1,1,1,584.100664355723,0.0394069091283713,0.741049019266495,16.42
FBL-QP,5,69,1,1,1,1,1,436.223626286111,0.0364299340757516,0.737550897706904,16.3
FBL-QP,1,6,1,1,1,1,1,201.161391428193,0.0405725451487394,0.597057613188993,15.46
FBL-QP,2,6,1,1,1,1,1,193.572764199192,0.0409326105457129,0.596467463966678,15.46
FBL-QP,3,6,1,1,1,1,1,205.258354624075,0.0410946144040214,0.596132723512994,15.48
FBL-QP,4,6,1,1,1,1,1,202.001668808492,0.0411697014990633,0.597568195153512,15.56
FBL-QP,5,6,1,1,1,1,1,202.679711314549,0.0394480532000775,0.592420896997591,15.18
FBL-QP,1,70,1,1,1,1,1,310.983887408027,0.044039213983872,0.6218514639935,15.74
FBL-QP,2,70,1,1,1,1,1,294.930266852355,0.0426903721558915,0.623653236202091,15.74
FBL-QP,3,70,1,1,1,1,1,261.634633180243,0.043863574149043,0.621228703793091,15.68
FBL-QP,4,70,1,1,1,1,1,324.279027851,0.0430588888096231,0.621330366138413,15.72
FBL-QP,5,70,1,1,1,1,1,264.264030529732,0.0447767382249754,0.622408167657427,15.7
FBL-QP,1,71,1,1,1,1,1,257.050183486304,0.0665881590303818,0.637475588757154,19.5
FBL-QP,2,71,1,1,1,1,1,370.607603365451,0.0631545150646409,0.639086472598832,19.56
FBL-QP,3,71,1,1,1,1,1,290.371070725656,0.0760891515657565,0.637187921957066,19.84
FBL-QP,4,71,1,1,1,1,1,374.561060217274,0.0549542842613292,0.641638600945351,19.44
FBL-QP,5,71,1,1,1,1,1,330.852601640335,0.077859961290832,0.638471592463057,19.82
FBL-QP,1,72,1,1,1,1,1,6150.76879405516,0.0310410364218319,0.71430439804123,32.66
FBL-QP,2,72,1,1,1,1,1,6376.83725928607,0.0397288057074548,0.707280498043723,32.3
FBL-QP,3,72,1,1,1,1,1,5346.37537904862,0.0392367915364756,0.718805017144527,42.28
FBL-QP,4,72,1,1,1,1,1,5529.78614597636,0.0321988031646798,0.697261495703585,29.74
FBL-QP,5,72,1,1,1,1,1,5813.38452440511,0.0433266127568917,0.702202084798081,32.22
FBL-QP,1,73,1,1,1,1,1,260.883491205016,0.0306696599420402,0.62872624316108,15.76
FBL-QP,2,73,1,1,1,1,1,658.444932744588,0.0316174062400445,0.638131886607827,15.94
FBL-QP,3,73,1,1,1,1,1,255.568273561948,0.0306695924547676,0.62734797071947,15.74
FBL-QP,4,73,1,1,1,1,1,250.203560773129,0.0306639462583675,0.630253170331114,15.82
FBL-QP,5,73,1,1,1,1,1,655.097007107426,0.030863814852525,0.645251693597052,16.06
FBL-QP,1,74,1,1,1,1,1,526.951607545465,0.0701606263409084,0.524427402672084,17.7
FBL-QP,2,74,1,1,1,1,1,563.548705648196,0.0706274375285977,0.532889702106541,17.86
FBL-QP,3,74,1,1,1,1,1,534.35819394478,0.0696404667100612,0.530150312641166,17.92
FBL-QP,4,74,1,1,1,1,1,540.112160358518,0.0692605257889137,0.524231987943764,17.78
FBL-QP,5,74,1,1,1,1,1,532.095396056434,0.0691111223547341,0.530346487339025,17.86
FBL-QP,1,75,1,1,1,1,1,305.662276454989,0.0279260604751495,0.628255394189919,15.38
FBL-QP,2,75,1,1,1,1,1,299.192237671944,0.0285947135211823,0.628193511935454,15.34
FBL-QP,3,75,1,1,1,1,1,339.283925355508,0.0342913648253684,0.620605516214287,15.2
FBL-QP,4,75,1,1,1,1,1,307.454815522377,0.0268954307752025,0.622638409013625,15.18
FBL-QP,5,75,1,1,1,1,1,329.30683955069,0.0332375804271709,0.627429548440067,15.36
FBL-QP,1,76,1,1,1,1,1,850.322527169989,0.0429643999474489,0.646043719540706,17
FBL-QP,2,76,1,1,1,1,1,415.126044777268,0.047918793897283,0.613211363717888,16.46
FBL-QP,3,76,1,1,1,1,1,399.973338228044,0.0477740853430303,0.613489561339235,16.46
FBL-QP,4,76,1,1,1,1,1,570.894225317794,0.0474459235838548,0.624494315435188,16.62
FBL-QP,5,76,1,1,1,1,1,420.875426512339,0.0477842618346547,0.614938710851608,16.48
FBL-QP,1,77,1,1,1,1,1,353.676856269572,0.0450045207433858,0.571008029330125,16.34
FBL-QP,2,77,1,1,1,1,1,350.450387142208,0.046747399456905,0.571416527078678,16.38
FBL-QP,3,77,1,1,1,1,1,383.782113782298,0.0450532329006857,0.572309792573557,16.38
FBL-QP,4,77,1,1,1,1,1,420.485117419433,0.0447170842834675,0.572479984636474,16.4
FBL-QP,5,77,1,1,1,1,1,401.607915273201,0.0456067760840704,0.57456794668747,16.52
FBL-QP,1,78,1,1,1,1,1,131.323390662593,0.0542815277489719,0.611188956146916,17.88
FBL-QP,2,78,1,1,1,1,1,863.029546212294,0.0695506219642564,0.640901557444402,19.3
FBL-QP,3,78,1,1,1,1,1,133.959070475977,0.0539937049893628,0.610427774143819,17.9
FBL-QP,4,78,1,1,1,1,1,121.408605378696,0.0549267949630005,0.609568633944048,17.94
FBL-QP,5,78,1,1,1,1,1,128.546809193954,0.0535426699665136,0.61065802123296,17.88
FBL-QP,1,79,1,1,1,1,1,334.969271607757,0.0325690964664887,0.643002197393687,18.22
FBL-QP,2,79,1,1,1,1,1,325.541159480683,0.0324529099001954,0.641203203192695,18.08
FBL-QP,3,79,1,1,1,1,1,322.903637707747,0.0312761492304029,0.640607042759418,18.02
FBL-QP,4,79,1,1,1,1,1,327.636453277246,0.0324927715044553,0.641137349902118,18.1
FBL-QP,5,79,1,1,1,1,1,327.261558853861,0.0324898123867896,0.640945415551658,18.02
FBL-QP,1,7,1,1,1,1,1,246.769237846501,0.0331330531749563,0.592861312672261,20.04
FBL-QP,2,7,1,1,1,1,1,239.68454342398,0.0335101864430041,0.591913691937969,20.02
FBL-QP,3,7,1,1,1,1,1,232.167553030972,0.0341839573683924,0.590913304384385,20
FBL-QP,4,7,1,1,1,1,1,260.328758758628,0.0315476810306748,0.593612430555063,20
FBL-QP,5,7,1,1,1,1,1,238.045260654676,0.0330864644470057,0.592709429120168,20.02
FBL-QP,1,80,1,1,1,1,1,424.467071000828,0.0376511026961518,0.627135461785052,15.8
FBL-QP,2,80,1,1,1,1,1,451.415511414992,0.0324500089248261,0.61649647773407,15.34
FBL-QP,3,80,1,1,1,1,1,521.323119615886,0.0307541001340757,0.617057251176016,15.28
FBL-QP,4,80,1,1,1,1,1,424.435318572789,0.0381655826089879,0.628254921822153,15.82
FBL-QP,5,80,1,1,1,1,1,611.654226043157,0.0386577995732856,0.638425212568736,16.12
FBL-QP,1,81,1,1,1,1,1,358.90901612675,0.0319574276757394,0.602511077444717,16.48
FBL-QP,2,81,1,1,1,1,1,368.442649058442,0.0319213532631719,0.602481915296264,16.72
FBL-QP,3,81,1,1,1,1,1,360.328025922228,0.0318808867652767,0.602926422918856,16.66
FBL-QP,4,81,1,1,1,1,1,348.055650546534,0.0318744352236305,0.602565981073302,16.68
FBL-QP,5,81,1,1,1,1,1,363.83884100486,0.0318983709603109,0.603428655173012,16.54
FBL-QP,1,82,1,1,1,1,1,798.62145388043,0.0289742453423505,0.817366971049366,21.34
FBL-QP,2,82,1,1,1,1,1,1070.27154843452,0.0429113025348604,0.822238011787197,22.34
FBL-QP,3,82,1,1,1,1,1,946.177926634714,0.0276256398368366,0.80848178760371,22.62
FBL-QP,4,82,1,1,1,1,1,1015.9407026604,0.0330071191677079,0.821518672289829,21.46
FBL-QP,5,82,1,1,1,1,1,977.184605919025,0.0297497042760753,0.823431525863974,21.58
FBL-QP,1,83,1,1,1,1,1,1234.53082587081,0.0254822251970712,0.632551618993402,18.48
FBL-QP,2,83,1,1,1,1,1,245.418013512941,0.0238749943105073,0.580562894445037,16.9
FBL-QP,3,83,1,1,1,1,1,258.553075669481,0.0246572894599416,0.580887752222327,16.82
FBL-QP,4,83,1,1,1,1,1,249.201886490873,0.0245780809943653,0.581456267756582,16.82
FBL-QP,5,83,1,1,1,1,1,276.569220180459,0.0242556137032039,0.580314249157978,16.86
FBL-QP,1,84,1,1,1,1,1,504.208368638767,0.0354399654547292,0.555605432962994,14.44
FBL-QP,2,84,1,1,1,1,1,287.149168731141,0.0350039761563462,0.537793521213279,14.02
FBL-QP,3,84,1,1,1,1,1,278.758803969059,0.0364181189097476,0.538712171852577,14.08
FBL-QP,4,84,1,1,1,1,1,295.152935734979,0.0357606653503085,0.544816960486191,14.28
FBL-QP,5,84,1,1,1,1,1,272.611113611323,0.0365024068392867,0.536206930343252,14.02
FBL-QP,1,85,1,1,1,1,1,861.053726240257,0.0467278359154386,0.63274238120602,17.94
FBL-QP,2,85,1,1,1,1,1,378.021820933969,0.0561138428793262,0.620633698282327,17.6
FBL-QP,3,85,1,1,1,1,1,314.892088050252,0.0527380894136848,0.594901867726635,16.76
FBL-QP,4,85,1,1,1,1,1,416.904192375487,0.0503313881611306,0.601646616520295,16.96
FBL-QP,5,85,1,1,1,1,1,289.378327160369,0.0547196075756188,0.591878926710388,16.8
FBL-QP,1,86,1,1,1,1,1,788.993064248702,0.0966208000712105,0.702807617608014,20.4
FBL-QP,2,86,1,1,1,1,1,754.552638731987,0.0952786754529847,0.706164861439803,20.6
FBL-QP,3,86,1,1,1,1,1,808.695526797319,0.0882490343073017,0.706270515136515,20.6
FBL-QP,4,86,1,1,1,1,1,874.668250275922,0.0844878146002242,0.710559796217685,20.62
FBL-QP,5,86,1,1,1,1,1,749.468336599913,0.0925315472846391,0.703822177362,20.38
FBL-QP,1,87,1,1,1,1,1,507.467213468345,0.0304610420901017,0.747275493662385,19.3
FBL-QP,2,87,1,1,1,1,1,701.379943659542,0.0313762092955789,0.755436713640594,19.76
FBL-QP,3,87,1,1,1,1,1,767.750574062461,0.0332436100494626,0.761170514659632,20.12
FBL-QP,4,87,1,1,1,1,1,683.986039785679,0.030399377491546,0.74832591216627,19.38
FBL-QP,5,87,1,1,1,1,1,439.026607667037,0.0304210083548429,0.748994226519625,19.34
FBL-QP,1,88,1,1,1,1,1,397.127312710167,0.0367824773896895,0.584852162996564,15.24
FBL-QP,2,88,1,1,1,1,1,282.710487349907,0.0329732283354665,0.583649313500834,15.3
FBL-QP,3,88,1,1,1,1,1,318.621422743961,0.0328017674278394,0.587492591861692,15.46
FBL-QP,4,88,1,1,1,1,1,311.5558307172,0.0323976653724998,0.587596547252161,15.48
FBL-QP,5,88,1,1,1,1,1,335.046658755237,0.0320238546765238,0.589161865847352,15.46
FBL-QP,1,89,1,1,1,1,1,205.072243544535,0.0475145298512691,0.648812066732949,17.96
FBL-QP,2,89,1,1,1,1,1,231.798972618939,0.0470869549689058,0.645140868222935,17.94
FBL-QP,3,89,1,1,1,1,1,231.226350893776,0.0468800279286396,0.647738110719473,17.98
FBL-QP,4,89,1,1,1,1,1,230.834284281765,0.0475962580282925,0.645176804764664,17.92
FBL-QP,5,89,1,1,1,1,1,240.612145885036,0.0475435413681261,0.647731625104381,18
FBL-QP,1,8,1,1,1,1,1,313.194735471141,0.0556894043763945,0.664831502306423,20.42
FBL-QP,2,8,1,1,1,1,1,317.846401409251,0.0583179195483774,0.663082607327134,20.3
FBL-QP,3,8,1,1,1,1,1,437.510862171869,0.0542661449962853,0.68101999681119,20.34
FBL-QP,4,8,1,1,1,1,1,297.314420536085,0.0564544592549241,0.665179149183845,20.06
FBL-QP,5,8,1,1,1,1,1,757.116331214702,0.0545524432857747,0.683782025720689,19.68
FBL-QP,1,90,1,1,1,1,1,321.842958611147,0.0472575941230532,0.582218460969514,15.38
FBL-QP,2,90,1,1,1,1,1,269.255869583318,0.0485942068869138,0.57710782126822,15.36
FBL-QP,3,90,1,1,1,1,1,324.449143906171,0.047171487631465,0.577967407317622,15.38
FBL-QP,4,90,1,1,1,1,1,481.195721256597,0.0452460460650705,0.593000564888707,15.58
FBL-QP,5,90,1,1,1,1,1,281.004512466248,0.0467527414221776,0.577691243657501,15.36
FBL-QP,1,91,1,1,1,1,1,388.825486183871,0.0354616326260585,0.59971869995924,14.4
FBL-QP,2,91,1,1,1,1,1,889.729766823628,0.0313306348616342,0.641179142913651,15.14
FBL-QP,3,91,1,1,1,1,1,893.018566491278,0.0304199279341134,0.641682754561433,15.16
FBL-QP,4,91,1,1,1,1,1,397.300428764387,0.0350627310337442,0.600140891467534,14.42
FBL-QP,5,91,1,1,1,1,1,300.764908391487,0.0358065631561782,0.592869624235203,14.28
FBL-QP,1,92,1,1,1,1,1,677.163787364897,0.0311732321502791,0.73518296467706,19.96
FBL-QP,2,92,1,1,1,1,1,705.131191481845,0.0315910445784425,0.737141414980201,20.08
FBL-QP,3,92,1,1,1,1,1,588.43823360737,0.031634907233482,0.731215929781616,19.9
FBL-QP,4,92,1,1,1,1,1,395.476820588222,0.0306199591602447,0.728981658315172,19.94
FBL-QP,5,92,1,1,1,1,1,570.808934205042,0.0310816341250367,0.733406937595354,19.96
FBL-QP,1,93,1,1,1,1,1,267.925032025382,0.0324143090760924,0.611210080481642,16.28
FBL-QP,2,93,1,1,1,1,1,263.798050883786,0.0324849854945743,0.609493345674589,16.26
FBL-QP,3,93,1,1,1,1,1,297.831668750271,0.0332046502444149,0.613858689860424,16.3
FBL-QP,4,93,1,1,1,1,1,394.759899639159,0.0327419817931656,0.615446470427139,16.32
FBL-QP,5,93,1,1,1,1,1,265.865190735832,0.0323538028004312,0.610391806220784,16.26
FBL-QP,1,94,1,1,1,1,1,680.364833882165,0.0437385467054775,0.730381929621492,20.86
FBL-QP,2,94,1,1,1,1,1,460.789826458956,0.0438424033053306,0.726733942656866,20.76
FBL-QP,3,94,1,1,1,1,1,293.656277083398,0.0453130406323612,0.722015903841325,20.62
FBL-QP,4,94,1,1,1,1,1,539.894691440366,0.0452468907654272,0.726738734444422,20.82
FBL-QP,5,94,1,1,1,1,1,374.09829372508,0.0506562868256362,0.726033340659185,20.42
FBL-QP,1,95,1,1,1,1,1,251.694454341612,0.0412471357601912,0.631625822528981,15.82
FBL-QP,2,95,1,1,1,1,1,250.804287881888,0.0408926930420493,0.631620347065874,15.84
FBL-QP,3,95,1,1,1,1,1,200.964942599914,0.0409179470476823,0.629755749926929,15.8
FBL-QP,4,95,1,1,1,1,1,249.338139169795,0.0415394458091581,0.631589171262689,15.84
FBL-QP,5,95,1,1,1,1,1,202.17948486667,0.040990051236533,0.629609250493087,15.8
FBL-QP,1,96,1,1,1,1,1,7071.63916805943,0.0213711503255051,0.807678372639339,56.52
FBL-QP,2,96,1,1,1,1,1,10574.1273469702,0.0395952309161209,0.78100778451846,54.9
FBL-QP,3,96,1,1,1,1,1,6655.09942597339,0.0950780095457312,0.674346511391155,40.34
FBL-QP,4,96,1,1,1,1,1,3458.14255346673,0.0716938310424362,0.689880333761069,32.7
FBL-QP,5,96,1,1,1,1,1,3901.30581361206,0.0874774007354787,0.65021440425191,38.08
FBL-QP,1,97,1,1,1,1,1,340.33267575953,0.041839340333065,0.701578855178666,17.38
FBL-QP,2,97,1,1,1,1,1,749.401183723762,0.0419782328917097,0.706544102140198,17.56
FBL-QP,3,97,1,1,1,1,1,346.346897078477,0.0418785549536992,0.701908043553293,17.4
FBL-QP,4,97,1,1,1,1,1,381.231629193171,0.0418985395822049,0.700401625967987,17.38
FBL-QP,5,97,1,1,1,1,1,708.629447929287,0.0420314658957842,0.704318813149053,17.56
FBL-QP,1,98,1,1,1,1,1,406.646524257993,0.0450838947503042,0.584166862806227,15.88
FBL-QP,2,98,1,1,1,1,1,380.647697760282,0.0391481004856539,0.590070499352073,15.98
FBL-QP,3,98,1,1,1,1,1,399.152091274708,0.048013742899397,0.58165218571499,15.84
FBL-QP,4,98,1,1,1,1,1,387.873209114888,0.0420482791941662,0.587073651399971,15.94
FBL-QP,5,98,1,1,1,1,1,329.677428790311,0.044502986951645,0.583851664044541,15.82
FBL-QP,1,99,1,1,1,1,1,388.334681126925,0.0346130814434201,0.588858923730312,18.72
FBL-QP,2,99,1,1,1,1,1,379.728818668508,0.0418544240287134,0.589586948559789,18.58
FBL-QP,3,99,1,1,1,1,1,397.787399820656,0.0418883388716776,0.589436093124406,18.56
FBL-QP,4,99,1,1,1,1,1,361.148170068707,0.038252640344371,0.588847503107087,18.58
FBL-QP,5,99,1,1,1,1,1,384.763984017742,0.0423784185490525,0.589513367128619,18.46
FBL-QP,1,9,1,1,1,1,1,494.831062170852,0.051588071169256,0.717880970918232,17.28
FBL-QP,2,9,1,1,1,1,1,465.727006658211,0.0535993016459421,0.716460170101247,17.4
FBL-QP,3,9,1,1,1,1,1,359.994481300091,0.0552394301682759,0.711358301595314,17.3
FBL-QP,4,9,1,1,1,1,1,417.846254970668,0.0549384540334283,0.71412761334973,17.32
FBL-QP,5,9,1,1,1,1,1,429.433425982758,0.0552452086130319,0.71547794596207,17.34
