Controller,Run,Scene,Solved,IsStable,ConstraintsOK,JointsOK,JointsVelOK,ControlEffort,FinalError,RMSE,SimTime,SceneLogError,ScenePositionError_1,ScenePositionError_2,ScenePositionError_3,SceneRotationError_1,SceneRotationError_2,SceneRotationError_3
QP,2,58,1,1,1,1,1,3841.40411897682,0.0972752059804877,0.25676610382955,70.74,1.03935306301826,0.0575602519970997,-1.38050483978635,0.0463223906193222,-0.663619913329319,-0.081707489353909,-0.2090598105028
QP,3,58,1,1,1,1,1,4355.76958909324,0.097417896811326,0.239619403015588,87.14,1.03935014247692,0.0575602664301278,-1.38049704557602,0.0463168240881284,-0.663619639317188,-0.0817074153062174,-0.209059842792792
QP,4,58,1,1,1,1,1,4876.43284885014,0.0974737179974035,0.231316562435247,100.66,1.03935403615988,0.0575602471758102,-1.38050743798582,0.0463242441977021,-0.663620004263323,-0.0817075139242314,-0.209059799793886
QP,5,58,1,1,1,1,1,3976.96363878725,0.0973655580334725,0.250886713958488,75.34,1.03935306301826,0.0575602519970997,-1.38050483978635,0.0463223906193222,-0.663619913329319,-0.081707489353909,-0.2090598105028
QP,1,59,1,1,1,1,1,478.674381586707,0.0452126546568517,0.56798674058785,15.72,1.18046851332373,0.0292912207129938,-1.43493037850852,-0.931856485104506,-0.677329603064047,-0.0599599942598905,-0.255949362249779
QP,2,59,1,1,1,1,1,478.388034092871,0.0441165008147363,0.568739015499528,15.72,1.18046709327717,0.0292912312479179,-1.43492296251021,-0.931859830770729,-0.677329788178212,-0.0599600650435766,-0.255949346317059
QP,3,59,1,1,1,1,1,478.309734337973,0.0454145863500557,0.566465665461756,15.72,1.1804666198707,0.029291234716595,-1.43492049027829,-0.931860946515727,-0.677329849789052,-0.0599600885868476,-0.255949341004268
QP,4,59,1,1,1,1,1,481.9142857987,0.0449225768431689,0.567169064589069,15.72,1.1804666198707,0.029291234716595,-1.43492049027829,-0.931860946515727,-0.677329849789052,-0.0599600885868476,-0.255949341004268
QP,5,59,1,1,1,1,1,478.901172324254,0.0449333843525229,0.568455864919272,15.74,1.18046709327717,0.0292912312479179,-1.43492296251021,-0.931859830770729,-0.677329788178212,-0.0599600650435766,-0.255949346317059
QP,1,5,1,1,1,1,1,341.081807497901,0.0322937645968145,0.556344202389871,13.42,1.19371435784797,0.00671838978817071,-1.09038683464739,-1.38580566075271,-0.68694091665658,-0.0311909726183103,-0.215563528329642
QP,2,5,1,1,1,1,1,325.566909806034,0.0316171627683265,0.562791285976363,13.44,1.19371482790397,0.00671837231408674,-1.09039267965976,-1.38580218353236,-0.68694107288744,-0.031191017272882,-0.215563520814399
QP,3,5,1,1,1,1,1,330.209980976606,0.0318153103821865,0.555500210968172,13.4,1.19371553182246,0.00671834633230981,-1.09040143969948,-1.38579697577356,-0.686941305248681,-0.0311910837011965,-0.215563509695073
QP,4,5,1,1,1,1,1,329.832328673797,0.0322348991140288,0.555531826199284,13.4,1.19371553182246,0.00671834633230981,-1.09040143969948,-1.38579697577356,-0.686941305248681,-0.0311910837011965,-0.215563509695073
QP,5,5,1,1,1,1,1,326.290631846173,0.0307071507129549,0.559687742202778,13.42,1.19371482790397,0.00671837231408674,-1.09039267965976,-1.38580218353236,-0.68694107288744,-0.031191017272882,-0.215563520814399
QP,1,60,1,1,1,1,1,437.291017275487,0.0588605057892964,0.600377142905942,14.12,1.24186867073155,-0.152583402738739,-0.893284214956174,-1.67639188974121,-0.67497617684829,-0.0869148524476245,-0.218902806003482
QP,2,60,1,1,1,1,1,424.427098184234,0.0576976843448786,0.600145370922873,14.2,1.24186855399558,-0.152583405392801,-0.89329135126793,-1.67638815628785,-0.674976014685866,-0.0869148020866878,-0.218902826893522
QP,3,60,1,1,1,1,1,427.279410573553,0.0590982244897805,0.600036669580138,14.22,1.24186874857701,-0.152583400907403,-0.893279457434662,-1.67639437877243,-0.674976284947752,-0.0869148860351673,-0.218902792068452
QP,4,60,1,1,1,1,1,415.225949455832,0.0575138898363044,0.599748804624431,14.2,1.24186855399558,-0.152583405392801,-0.89329135126793,-1.67638815628785,-0.674976014685866,-0.0869148020866878,-0.218902826893522
QP,5,60,1,1,1,1,1,407.884411633168,0.0580758957439252,0.602080860411304,14.28,1.24186878750571,-0.152583399974374,-0.89327707867048,-1.6763956233126,-0.674976338992854,-0.0869149028318069,-0.21890278510209
QP,1,61,1,1,1,1,1,284.562475199704,0.033029484593556,0.539821635977897,12.68,1.17964527849039,-0.167948492628804,-1.33406715296954,-1.02197855031017,-0.699969961971059,-0.0436498726740886,-0.215389244412352
QP,2,61,1,1,1,1,1,319.351750094248,0.0364678955711216,0.538601849633603,12.7,1.17964626266999,-0.167948509554124,-1.33407285187364,-1.02197493258782,-0.699970121420134,-0.0436499191174219,-0.215389233570539
QP,3,61,1,1,1,1,1,290.270360623926,0.0327536701934347,0.536867040434125,12.66,1.17964527849039,-0.167948492628804,-1.33406715296954,-1.02197855031017,-0.699969961971059,-0.0436498726740886,-0.215389244412352
QP,4,61,1,1,1,1,1,319.572883894523,0.0347178681938766,0.53830404151708,12.68,1.17964429360956,-0.167948475660685,-1.33406145123376,-1.02198217298288,-0.699969801506395,-0.0436498259339121,-0.215389255365527
QP,5,61,1,1,1,1,1,326.51513531084,0.0355168778237722,0.53729133748638,12.68,1.17964626266999,-0.167948509554124,-1.33407285187364,-1.02197493258782,-0.699970121420134,-0.0436499191174219,-0.215389233570539
QP,1,62,1,1,1,1,1,383.174118212895,0.0398497506271561,0.654257310847718,15.26,1.31322855328099,-0.00921020480681223,-0.151618193942422,-2.1008099388009,-0.663015224046854,-0.0574025627056552,-0.237116151370816
QP,2,62,1,1,1,1,1,373.608800516054,0.0370417234350864,0.655155245774953,15.08,1.31322750893478,-0.0092102132278255,-0.151622751233746,-2.10080723942411,-0.663015102691547,-0.0574025207182491,-0.237116160818585
QP,3,62,1,1,1,1,1,384.849938092937,0.0403428325148938,0.654249112179551,15.22,1.31322803108865,-0.00921020899864872,-0.151620472351722,-2.10080858916276,-0.663015163327865,-0.0574025417022797,-0.237116156099972
QP,4,62,1,1,1,1,1,378.395133948106,0.0404654541290771,0.655399790458286,15.2,1.31322750893478,-0.0092102132278255,-0.151622751233746,-2.10080723942411,-0.663015102691547,-0.0574025207182491,-0.237116160818585
QP,5,62,1,1,1,1,1,384.522374485278,0.0404804786061776,0.654278538004622,15.26,1.31322855328099,-0.00921020480681223,-0.151618193942422,-2.1008099388009,-0.663015224046854,-0.0574025627056552,-0.237116151370816
QP,1,63,1,1,1,1,1,277.144183509287,0.0412371496023734,0.623866138954317,13.9,1.33208058362584,-0.0476735341136731,0.490643048419803,-2.05632164991745,-0.675597373590324,-0.0621627645431106,-0.254140812888939
QP,2,63,1,1,1,1,1,283.090800345837,0.0408539668322766,0.624337631719875,13.9,1.33207812990857,-0.0476735374818367,0.490636001842316,-2.05631728197175,-0.675597228640968,-0.0621627112500603,-0.254140826204432
QP,3,63,1,1,1,1,1,284.661314919284,0.0412217999640304,0.623670330339218,13.9,1.33207894778517,-0.047673536337045,0.490638351033829,-2.0563187379198,-0.675597276900185,-0.062162728996906,-0.254140821775216
QP,4,63,1,1,1,1,1,275.289537732957,0.041141064084342,0.623099271091197,13.9,1.33207649425704,-0.0476735397963649,0.490631302313485,-2.05631437019239,-0.675597132317683,-0.0621626758224805,-0.254140835041878
QP,5,63,1,1,1,1,1,264.027204840838,0.0410185128086695,0.624672038605471,13.86,1.33207894778517,-0.047673536337045,0.490638351033829,-2.0563187379198,-0.675597276900185,-0.062162728996906,-0.254140821775216
QP,1,64,1,1,1,1,1,251.286234371271,0.0393695605970967,0.643904435704364,15.12,1.3733807749702,-0.0788078219551669,0.788013162901713,-2.0526321193183,-0.690251978753079,-0.0222226115641281,-0.244649343468673
QP,2,64,1,1,1,1,1,229.251486690544,0.0404152206811419,0.644943231976419,15.12,1.3733807749702,-0.0788078219551669,0.788013162901713,-2.0526321193183,-0.690251978753079,-0.0222226115641281,-0.244649343468673
QP,3,64,1,1,1,1,1,249.995046407868,0.0409025985176876,0.643200607534284,15.1,1.3733817107012,-0.0788078208146574,0.788015516588957,-2.0526336159924,-0.690252025721886,-0.0222226284233381,-0.244649341847584
QP,4,64,1,1,1,1,1,226.809929958509,0.0406319919688881,0.643706938396839,15.08,1.37337890360751,-0.0788078242602424,0.788008454415032,-2.0526291262437,-0.690251885002724,-0.0222225779076911,-0.24464934670093
QP,5,64,1,1,1,1,1,259.830056281912,0.0416814376522069,0.643784473193156,15.08,1.37337983927212,-0.0788078231039051,0.788010808844756,-2.05263062273506,-0.690251931846509,-0.0222225947256946,-0.244649345086292
QP,1,65,1,1,1,1,1,119.561331255482,0.04099533158361,0.514734571991718,12.4,1.13471042105882,-0.148572822604847,-1.4290395310552,-0.587810219731872,-0.684774852368841,-0.0603418062250259,-0.264044887704604
QP,2,65,1,1,1,1,1,120.350125849974,0.0408874995632258,0.513817823981774,12.4,1.13470970955274,-0.148572815179438,-1.42903677583126,-0.587812074354977,-0.684774768323907,-0.0603417755606643,-0.264044895458725
QP,3,65,1,1,1,1,1,122.304570288852,0.0408871281481884,0.514842118134049,12.42,1.1347118435313,-0.148572837535867,-1.42904504046388,-0.587806513987237,-0.684775019795563,-0.0603418672584848,-0.264044872238652
QP,4,65,1,1,1,1,1,125.765393155531,0.0411756544510204,0.513432141151408,12.38,1.13470970955274,-0.148572815179438,-1.42903677583126,-0.587812074354977,-0.684774768323907,-0.0603417755606643,-0.264044895458725
QP,5,65,1,1,1,1,1,122.875873243138,0.0413539908279728,0.512808863845119,12.38,1.13470970955274,-0.148572815179438,-1.42903677583126,-0.587812074354977,-0.684774768323907,-0.0603417755606643,-0.264044895458725
QP,1,66,1,1,1,1,1,291.318240171583,0.04900030121132,0.49871052573279,11.36,1.0939226681995,0.0233552001446241,-1.39076828161679,-0.522093986881581,-0.68215183374637,-0.0252388342429927,-0.227245535358078
QP,2,66,1,1,1,1,1,362.604075472401,0.0544394228173578,0.488437116095103,12.1,1.09392490452673,0.0233551878686088,-1.39077654214852,-0.522088311277355,-0.682152121287358,-0.0252389256121151,-0.227245524930231
QP,3,66,1,1,1,1,1,303.489531404089,0.0500327474572873,0.498238575173894,11.4,1.09392415932539,0.0233551919389308,-1.39077378902261,-0.522090201693314,-0.682152025733661,-0.025238895245613,-0.227245528397221
QP,4,66,1,1,1,1,1,285.694839594061,0.0495184225379454,0.497417628180004,11.36,1.09392639415959,0.0233551797661234,-1.39078204717371,-0.52208453505834,-0.682152311466074,-0.0252389860419711,-0.227245518011623
QP,5,66,1,1,1,1,1,283.877772340992,0.0495505752456674,0.49885068154923,11.36,1.09392415932539,0.0233551919389308,-1.39077378902261,-0.522090201693314,-0.682152025733661,-0.025238895245613,-0.227245528397221
QP,1,67,1,1,1,1,1,223.960783936365,0.0438884842621242,0.62094607247052,13.72,1.33344657527811,-0.0425872026379735,0.448595068614453,-2.08849957922046,-0.671655711544628,-0.0677016616796273,-0.238600624361059
QP,2,67,1,1,1,1,1,223.540469864776,0.0438359161854689,0.62037659452365,13.74,1.33344255920459,-0.0425872094816978,0.448583273777535,-2.08849233143446,-0.671655479844814,-0.0677015820670761,-0.238600647426463
QP,3,67,1,1,1,1,1,225.85951522838,0.0412212931646016,0.619661187233573,13.68,1.33344577202248,-0.0425872040093462,0.448592710117731,-2.08849812962172,-0.671655665126873,-0.0677016457281892,-0.238600628983122
QP,4,67,1,1,1,1,1,211.911141668816,0.0448538910593711,0.619284810087213,13.88,1.33344577202248,-0.0425872040093462,0.448592710117731,-2.08849812962172,-0.671655665126873,-0.0677016457281892,-0.238600628983122
QP,5,67,1,1,1,1,1,225.553000704353,0.0431408557289109,0.620371593524173,13.76,1.33344255920459,-0.0425872094816978,0.448583273777535,-2.08849233143446,-0.671655479844814,-0.0677015820670761,-0.238600647426463
QP,1,68,1,1,1,1,1,320.385606150264,0.0505128113584415,0.592498453128092,15.18,1.34361442608262,-0.175503181756086,0.539868325489794,-2.02483520164813,-0.707850571125491,-0.0667981783310423,-0.213322265794165
QP,2,68,1,1,1,1,1,310.000904770039,0.0504323253793287,0.592695711484402,15.22,1.3436152149996,-0.175503177050524,0.539871127115636,-2.02483661767018,-0.707850541782937,-0.0667981700198925,-0.213322268973076
QP,3,68,1,1,1,1,1,320.220018562443,0.0503378154052008,0.594361064053163,15.16,1.34361127058927,-0.175503200483862,0.539857117998059,-2.0248295378466,-0.70785068866217,-0.066798211627307,-0.213322253091192
QP,4,68,1,1,1,1,1,309.964424338448,0.0496936750048347,0.591735479303585,15.24,1.34361127058927,-0.175503200483862,0.539857117998059,-2.0248295378466,-0.70785068866217,-0.066798211627307,-0.213322253091192
QP,5,68,1,1,1,1,1,310.656517972136,0.0504293582284958,0.593505405154835,15.2,1.34361048175659,-0.17550320510526,0.539854315913171,-2.02482812196638,-0.707850718080044,-0.0667982199684086,-0.213322249925808
QP,1,69,1,1,1,1,1,325.447331913923,0.0276552777639943,0.706585469014991,13.84,1.41304659848233,0.00293073266373139,1.55517205796422,-1.73661604473956,-0.679712911817052,-0.0653814145234543,-0.217088180293529
QP,2,69,1,1,1,1,1,323.798552437959,0.0266962722208589,0.705756849113614,13.88,1.41305017028622,0.00293073659761478,1.55517920597297,-1.73662088367192,-0.679713065773412,-0.0653814620391245,-0.217088165799996
QP,3,69,1,1,1,1,1,317.823689434983,0.0267371419382659,0.707540880525533,13.88,1.4130465984821,0.0029307326634867,1.55517205796584,-1.73661604473823,-0.67971291181672,-0.0653814145234104,-0.217088180293513
QP,4,69,1,1,1,1,1,329.986697444584,0.02678766629358,0.703432724569053,13.98,1.413044217563,0.00293072995469329,1.55516729001879,-1.73661282070325,-0.679712809718074,-0.0653813829982244,-0.217088189887823
QP,5,69,1,1,1,1,1,321.467525656805,0.027073146999816,0.707276938209975,13.84,1.413044217563,0.00293072995469329,1.55516729001879,-1.73661282070325,-0.679712809718074,-0.0653813829982244,-0.217088189887823
QP,1,6,1,1,1,1,1,366.710669570438,0.0547613619936802,0.565129738765035,13.02,1.20303920256006,-0.149335471253819,-1.18553686948254,-1.39931493970632,-0.665511257694885,-0.0817553806971906,-0.200368664133623
QP,2,6,1,1,1,1,1,376.06909737336,0.0544539385165242,0.564381630407455,12.96,1.20303920256006,-0.149335471253819,-1.18553686948254,-1.39931493970632,-0.665511257694885,-0.0817553806971906,-0.200368664133623
QP,3,6,1,1,1,1,1,377.399796259355,0.0540450061683126,0.563720922034869,13.02,1.20303920255893,-0.149335471288863,-1.18553686948121,-1.39931493970382,-0.665511257697057,-0.0817553806881053,-0.200368664125592
QP,4,6,1,1,1,1,1,362.815406347996,0.0469397424063158,0.563400049555153,13.16,1.20303900993212,-0.149335467500666,-1.18553450610711,-1.39931607046353,-0.665511328607849,-0.0817554011922017,-0.200368656151897
QP,5,6,1,1,1,1,1,379.929325439644,0.0540182827696479,0.565345885911974,12.96,1.20303939522291,-0.149335475039625,-1.18553923306661,-1.39931380872878,-0.665511186837575,-0.0817553602086761,-0.200368672102634
QP,1,70,1,1,1,1,1,334.366151352792,0.0341956154481785,0.557500873249442,13.2,1.20508109189617,0.0435476934804521,-1.11244567281053,-1.38093267209993,-0.683352450812787,-0.029167981130299,-0.250232422859722
QP,2,70,1,1,1,1,1,336.380558530716,0.0331635459423052,0.557752112612116,13.22,1.20508141078153,0.0435476861607579,-1.11245046633674,-1.38093031323892,-0.683352330616197,-0.0291679360499777,-0.250232427756722
QP,3,70,1,1,1,1,1,325.714420383672,0.0345554931698586,0.55570611528151,13.16,1.2050809324446,0.0435476971506192,-1.112443275959,-1.38093385165271,-0.683352510885501,-0.0291680036631185,-0.250232420405893
QP,4,70,1,1,1,1,1,332.325687749454,0.032091835805976,0.557862896192179,13.22,1.20508125134201,0.0435476898160743,-1.11244806960377,-1.3809314926281,-0.683352390723202,-0.0291679585923813,-0.250232425310163
QP,5,70,1,1,1,1,1,335.144234418574,0.033547513689165,0.557366880493714,13.2,1.20508109189617,0.0435476934804521,-1.11244567281053,-1.38093267209993,-0.683352450812787,-0.029167981130299,-0.250232422859722
QP,1,71,1,1,1,1,1,429.695077524143,0.0455429493716343,0.555045225004847,16.06,1.20105040265199,-0.0507102780439552,-1.4315828964021,-1.04433107277874,-0.683202503094265,-0.0717437568289355,-0.23054403174478
QP,2,71,1,1,1,1,1,449.895015443424,0.0463822093193884,0.553155512352787,16.12,1.20104881039796,-0.0507102508253622,-1.43157428849705,-1.04433663867935,-0.683202245701995,-0.071743677109041,-0.230544059041
QP,3,71,1,1,1,1,1,446.026543309106,0.0460784959413802,0.553538305198087,16.16,1.20104934132688,-0.0507102599057859,-1.43157715858504,-1.04433478195837,-0.683202331778605,-0.0717437037704928,-0.230544049903604
QP,4,71,1,1,1,1,1,450.225606404812,0.0453363053999568,0.553198928027629,16.18,1.20104881039796,-0.0507102508253622,-1.43157428849705,-1.04433663867935,-0.683202245701995,-0.071743677109041,-0.230544059041
QP,5,71,1,1,1,1,1,442.179109858817,0.0453146383059706,0.553861735945528,16.16,1.20104774801109,-0.0507102327292598,-1.43156854598513,-1.04434035634404,-0.683202072728657,-0.0717436234954097,-0.230544077402681
QP,1,72,1,1,1,1,1,276.30024511588,0.0532895280922843,0.502279881177152,14.9,1.12023598375682,-0.136233734731117,-1.28176803752043,-0.925759854499835,-0.673306277349323,-0.08929526589522,-0.209868981681832
QP,2,72,1,1,1,1,1,276.261954920192,0.0531774266031361,0.503175892360163,14.88,1.12023639314757,-0.136233737793138,-1.28177050410477,-0.925758724161096,-0.673306211455208,-0.0892952457122659,-0.209868989933312
QP,3,72,1,1,1,1,1,275.700898148129,0.0526004020217086,0.502824106789346,14.9,1.12023475547166,-0.136233725518958,-1.28176063730389,-0.925763246527272,-0.6733064748185,-0.0892953263922063,-0.209868956966782
QP,4,72,1,1,1,1,1,277.322635100986,0.0536459840405831,0.502383100562777,14.9,1.12023475547166,-0.136233725518958,-1.28176063730389,-0.925763246527272,-0.6733064748185,-0.0892953263922063,-0.209868956966782
QP,5,72,1,1,1,1,1,275.721290098673,0.0530527324132215,0.502293119752786,14.92,1.12023639314757,-0.136233737793138,-1.28177050410477,-0.925758724161096,-0.673306211455208,-0.0892952457122659,-0.209868989933312
QP,1,73,1,1,1,1,1,336.553324167603,0.0373440472056169,0.592530396955265,14.26,1.25270639475065,-0.062942098913591,0.0226746300232825,-1.93768923138466,-0.67252530471173,-0.063593442808325,-0.227319053584562
QP,2,73,1,1,1,1,1,342.469048608251,0.0349176173551737,0.596985041670807,14.28,1.25270462654084,-0.0629421031404202,0.0226675037805703,-1.93768505377408,-0.672525163102241,-0.0635933966809625,-0.227319066887676
QP,3,73,1,1,1,1,1,336.407472749298,0.0372783454478666,0.592350176716956,14.26,1.25270580533482,-0.0629421003449673,0.0226722547172425,-1.93768783885529,-0.672525257491499,-0.0635934274195261,-0.227319058021018
QP,4,73,1,1,1,1,1,334.838008890419,0.036250565459269,0.593887734659391,14.26,1.25270698417855,-0.0629420974788434,0.0226770052245033,-1.93769062390611,-0.672525351949577,-0.0635934582059404,-0.227319049143539
QP,5,73,1,1,1,1,1,346.820556496347,0.0352747259426102,0.595845891837896,14.3,1.25270757361712,-0.0629420960481453,0.0226793803345825,-1.93769201642019,-0.67252539920304,-0.0635934736090506,-0.227319044698663
QP,1,74,1,1,1,1,1,129.390344351079,0.0470562365394769,0.500503092868496,11.28,1.08135394100093,0.0715438164422311,-1.39475184754196,0.113269767907685,-0.694206521752794,-0.0624464980701256,-0.229034620198946
QP,2,74,1,1,1,1,1,132.692338797478,0.0480650365287445,0.50171615083986,11.28,1.0813510313132,0.0715438291006287,-1.39474410134923,0.113264229753318,-0.694206268983607,-0.062446418742365,-0.229034644804742
QP,3,74,1,1,1,1,1,130.754795865845,0.0467341824495594,0.501929191203973,11.28,1.08135297125336,0.0715438206782546,-1.39474926539548,0.113267922619526,-0.694206437644831,-0.0624464716797028,-0.229034628382767
QP,4,74,1,1,1,1,1,127.339488432074,0.0481974183247466,0.499879530728721,11.28,1.08135588003837,0.0715438078961722,-1.3947570120877,0.11327345613692,-0.694206689523199,-0.0624465506530591,-0.229034603861276
QP,5,74,1,1,1,1,1,138.395973062625,0.0479382210863135,0.500739584968185,11.3,1.08135297125336,0.0715438206782546,-1.39474926539548,0.113267922619526,-0.694206437644831,-0.0624464716797028,-0.229034628382767
QP,1,75,1,1,1,1,1,309.867544734379,0.0403279893855676,0.57266215249304,12.54,1.22885064066143,-0.0854370543242207,-1.23667298920704,-1.34878694324293,-0.697134942381342,-0.0314943761237463,-0.216322631637552
QP,2,75,1,1,1,1,1,317.401164669945,0.0390379173828503,0.567327073486262,12.54,1.22885191192026,-0.0854370907294983,-1.23668462833498,-1.34877987368448,-0.697135245922227,-0.0314944643356609,-0.216322616746834
QP,3,75,1,1,1,1,1,310.34014230839,0.0376202312841121,0.569894796036327,12.5,1.22885032250336,-0.08543704519226,-1.23667007727935,-1.34878871326979,-0.697134865921475,-0.0314943538975663,-0.2163226353957
QP,4,75,1,1,1,1,1,314.335877461427,0.038990963867975,0.568476929910686,12.5,1.22885095868708,-0.0854370634215269,-1.23667590030474,-1.3487851742392,-0.697135018617164,-0.0314943982886788,-0.216322627897614
QP,5,75,1,1,1,1,1,315.872218764596,0.0387141497053205,0.568343238487451,12.5,1.22885032250336,-0.08543704519226,-1.23667007727935,-1.34878871326979,-0.697134865921475,-0.0314943538975663,-0.2163226353957
QP,1,76,1,1,1,1,1,366.207681604977,0.0829602458736378,0.477881427438373,14.46,1.13961219757575,-0.117567463584521,-1.35398242283723,-0.770533897756169,-0.697034857144375,-0.0110332513056322,-0.241518048091593
QP,2,76,1,1,1,1,1,372.816344178303,0.0807839161960122,0.47550052064451,14.56,1.13961219757575,-0.117567463584521,-1.35398242283723,-0.770533897756169,-0.697034857144375,-0.0110332513056322,-0.241518048091593
QP,3,76,1,1,1,1,1,391.623453690174,0.0836690714747146,0.468042596752035,15.24,1.13961159478987,-0.117567455922155,-1.35397963291557,-0.770535709881258,-0.697034778265054,-0.0110332251515695,-0.24151804974963
QP,4,76,1,1,1,1,1,394.024650080426,0.0855828888897525,0.483551239646893,14.28,1.13961099184277,-0.117567448289683,-1.35397684255796,-0.770537523063839,-0.697034699178618,-0.0110331989119748,-0.241518051404991
QP,5,76,1,1,1,1,1,365.776919859103,0.0701286387681672,0.493055962581393,13.44,1.13961099184277,-0.117567448289683,-1.35397684255796,-0.770537523063839,-0.697034699178618,-0.0110331989119748,-0.241518051404991
QP,1,77,1,1,1,1,1,299.48427136731,0.0409519556005721,0.577504814036944,15.22,1.19659917316427,-0.132779870737218,-0.90325439331468,-1.5401840101988,-0.678950412507875,-0.0783899888768787,-0.203668741902397
QP,2,77,1,1,1,1,1,289.412526037884,0.0414309931496292,0.578349230504068,15.2,1.19659917316427,-0.132779870737218,-0.90325439331468,-1.5401840101988,-0.678950412507875,-0.0783899888768787,-0.203668741902397
QP,3,77,1,1,1,1,1,299.570422362843,0.0414366555670867,0.577742792442023,15.18,1.19659917316774,-0.132779862989872,-0.903249660024293,-1.54018643885676,-0.678950536520675,-0.0783900261878286,-0.203668728244483
QP,4,77,1,1,1,1,1,298.863180451853,0.0410008185393771,0.577628179662306,15.22,1.19659917318899,-0.132779859069418,-0.903247293470885,-1.54018765313663,-0.678950598542713,-0.0783900448596091,-0.203668721420197
QP,5,77,1,1,1,1,1,298.137496403725,0.0410794246625092,0.577280587211114,15.14,1.19659917322214,-0.132779855173839,-0.903244926974086,-1.54018886738228,-0.678950660577696,-0.0783900635288739,-0.203668714590924
QP,1,78,1,1,1,1,1,1004.04485873238,0.0957503077175856,0.272739752064348,53.02,1.09643960853995,0.0675615250687246,-1.39082265284771,-0.684813494469287,-0.66587000695596,-0.019164921016198,-0.213489685110715
QP,2,78,1,1,1,1,1,1098.9830584234,0.0962132079967304,0.260116207226125,59.88,1.09644097260487,0.067561516783834,-1.39082823717146,-0.684809741766473,-0.66587019745942,-0.0191649761686067,-0.213489679950827
QP,3,78,1,1,1,1,1,801.244230607934,0.0954465177077972,0.299819311767967,41.94,1.09643960855324,0.0675615251203013,-1.39082265287474,-0.684813494402215,-0.665870006962548,-0.0191649210473758,-0.213489685135081
QP,4,78,1,1,1,1,1,863.490307051755,0.0952623675627848,0.29025427290729,45.42,1.09643892621402,0.0675615292688543,-1.39081985998543,-0.684815372781591,-0.665869911291587,-0.0191648933451972,-0.213489687721287
QP,5,78,1,1,1,1,1,987.411919145345,0.0956066438872834,0.273122762510961,52.94,1.0964423358563,0.067561508523909,-1.39083381956373,-0.684805994451513,-0.665870386846563,-0.0191650309936038,-0.213489674818042
QP,1,79,1,1,1,1,1,448.444568156459,0.0468679905861216,0.591746981288721,16.88,1.23522681126665,-0.0806786064832848,-0.48980377499938,-1.82576958925833,-0.673641880525756,-0.0676219566031514,-0.224674367849095
QP,2,79,1,1,1,1,1,452.352985108922,0.046942304619819,0.591974580984197,16.88,1.23522621849447,-0.0806786082711849,-0.489808481077268,-1.8257669790668,-0.673641770969866,-0.0676219217138993,-0.22467437874703
QP,3,79,1,1,1,1,1,450.099063709191,0.0465570010827673,0.592055469444981,16.9,1.23522770064482,-0.080678603743147,-0.489796717783344,-1.82577350376237,-0.673642045220767,-0.0676220090722228,-0.224674351455957
QP,4,79,1,1,1,1,1,450.82919731465,0.0458747626285035,0.59261016855079,16.82,1.23522710769994,-0.0806786055713643,-0.489801422373045,-1.82577089418347,-0.673641935381986,-0.0676219740786232,-0.224674362389833
QP,5,79,1,1,1,1,1,453.527987147067,0.0473879302901397,0.591737363405869,16.9,1.23522770064482,-0.080678603743147,-0.489796717783344,-1.82577350376237,-0.673642045220767,-0.0676220090722228,-0.224674351455957
QP,1,7,1,1,1,1,1,320.289519443277,0.043667689711505,0.568929095818648,14.18,1.16981931423006,-0.161805427880113,-1.19859342511186,-1.23745199170858,-0.668437415254992,-0.0699599485485229,-0.22421008785759
QP,2,7,1,1,1,1,1,319.091651600707,0.0436682365041194,0.567655980345898,14.18,1.16982032211542,-0.161805442127494,-1.19860300142556,-1.237447485845,-0.668437133401769,-0.0699598566126217,-0.224210115299073
QP,3,7,1,1,1,1,1,319.457463539746,0.0437676570406282,0.569340034031126,14.22,1.16981956616918,-0.161805431454811,-1.19859581903735,-1.23745086541168,-0.668437344750117,-0.0699599255490407,-0.224210094727463
QP,4,7,1,1,1,1,1,315.98742361741,0.0435614766272048,0.567791695968397,14.18,1.16982007011079,-0.161805438582201,-1.19860060718799,-1.23744861248627,-0.668437203821903,-0.0699598795797045,-0.224210108449123
QP,5,7,1,1,1,1,1,316.947209421916,0.0431931498953916,0.567639721871712,14.16,1.16982007011079,-0.161805438582201,-1.19860060718799,-1.23744861248627,-0.668437203821903,-0.0699598795797045,-0.224210108449123
QP,1,80,1,1,1,1,1,167.000909687924,0.0650172191935623,0.48947167099333,14,1.15424557281767,-0.0830825838292237,-1.50133742864563,-0.580978259051917,-0.692591544333017,-0.0218081904026781,-0.246243953193279
QP,2,80,1,1,1,1,1,175.723805405055,0.0705157702852173,0.493167451031104,14.16,1.15424927259858,-0.0830826202749312,-1.50135116420073,-0.580969001736278,-0.692591944829358,-0.0218083257121572,-0.246243938569725
QP,3,80,1,1,1,1,1,174.874456856051,0.0727517747739345,0.493984379334062,14.18,1.15424779314541,-0.0830826055911278,-1.50134567086703,-0.58097270148154,-0.692591785211477,-0.0218082718306759,-0.246243944399376
QP,4,80,1,1,1,1,1,168.869493142133,0.0659114494672971,0.489452447375703,14.02,1.15424705318231,-0.0830825983032037,-1.50134292374223,-0.580974552990882,-0.692591705102702,-0.0218082447668904,-0.246243947327601
